DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/05/2016,12:50,BROOKLYN,11203,40.6543488,-73.9216926,"(40.6543488, -73.9216926)",LINDEN BOULEVARD                ,REMSEN AVENUE                   ,,0,0,0,0,0,0,0,0,Pavement Slippery,Other Vehicular,,,,3386803,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,12:45,,,40.6665318,-73.8062623,"(40.6665318, -73.8062623)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384806,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,12:44,,,,,,,,82 STREET AND W/B GCP SERVICE ROAD      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384372,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/05/2016,12:40,BROOKLYN,11230,40.6250796,-73.9623189,"(40.6250796, -73.9623189)",EAST 14 STREET                  ,AVENUE J                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384675,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
02/05/2016,12:35,QUEENS,11427,40.7305722,-73.7335734,"(40.7305722, -73.7335734)",88 AVENUE                       ,PONTIAC STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384267,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,12:30,BRONX,10455,40.8165575,-73.9167618,"(40.8165575, -73.9167618)",WESTCHESTER AVENUE              ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383990,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,12:28,,,,,,ROCKAWAY BOULEVARD              ,BROOKVILLE BOULEVARD            ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3384274,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
02/05/2016,12:28,MANHATTAN,10032,40.8441385,-73.9375166,"(40.8441385, -73.9375166)",SAINT NICHOLAS AVENUE           ,WEST 173 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3383978,TAXI,TAXI,,,
02/05/2016,12:15,BROOKLYN,11233,40.6766464,-73.9164642,"(40.6766464, -73.9164642)",ATLANTIC AVENUE                 ,SARATOGA AVENUE                 ,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3384696,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,12:15,,,,,,147 AVENUE                      ,253 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384272,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,12:15,MANHATTAN,10011,40.7482105,-74.0074852,"(40.7482105, -74.0074852)",11 AVENUE                       ,WEST 22 STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384951,SMALL COM VEH(4 TIRES) ,VAN,,,
02/05/2016,12:15,BRONX,10451,40.8278116,-73.9259293,"(40.8278116, -73.9259293)",RIVER AVENUE                    ,EAST 161 STREET                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Illness,,,,3384021,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,12:09,QUEENS,11413,40.6741774,-73.7405221,"(40.6741774, -73.7405221)",135 AVENUE                      ,FRANCIS LEWIS BOULEVARD         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384277,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,12:05,QUEENS,11101,40.756302,-73.9200604,"(40.756302, -73.9200604)",41 STREET                       ,34 AVENUE                       ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3385391,UNKNOWN,VAN,,,
02/05/2016,12:04,BROOKLYN,11220,40.6424437,-74.0059131,"(40.6424437, -74.0059131)",7 AVENUE                        ,50 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384133,PASSENGER VEHICLE,AMBULANCE,,,
02/05/2016,12:00,STATEN ISLAND,10305,40.5948239,-74.0762607,"(40.5948239, -74.0762607)",MCCLEAN AVENUE                  ,KENSINGTON AVENUE               ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3384400,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,12:00,QUEENS,11377,40.7457318,-73.9021186,"(40.7457318, -73.9021186)",62 STREET                       ,ROOSEVELT AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384304,PASSENGER VEHICLE,OTHER,,,
02/05/2016,12:00,MANHATTAN,10013,40.7193963,-74.0018831,"(40.7193963, -74.0018831)",CANAL STREET                    ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384408,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,12:00,BROOKLYN,11210,40.6172116,-73.9450662,"(40.6172116, -73.9450662)",NOSTRAND AVENUE                 ,AVENUE N                        ,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,Unspecified,Unspecified,,3385094,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
02/05/2016,11:55,MANHATTAN,10013,40.7199532,-74.0085823,"(40.7199532, -74.0085823)",HUDSON STREET                   ,NORTH MOORE STREET              ,,0,0,0,0,0,0,0,0,Lost Consciousness,,,,,3383865,VAN,UNKNOWN,,,
02/05/2016,11:45,QUEENS,11372,40.7556569,-73.8844393,"(40.7556569, -73.8844393)",NORTHERN BOULEVARD              ,83 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384881,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,11:45,QUEENS,11370,40.7587426,-73.8906895,"(40.7587426, -73.8906895)",31 AVENUE                       ,77 STREET                       ,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3384371,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,11:45,MANHATTAN,10016,40.7515772,-73.982275,"(40.7515772, -73.982275)",WEST 39 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3383908,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
02/05/2016,11:42,QUEENS,11434,40.6889893,-73.7806339,"(40.6889893, -73.7806339)",168 STREET                      ,115 AVENUE                      ,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3384351,VAN,SPORT UTILITY / STATION WAGON,,,
02/05/2016,11:40,BROOKLYN,11224,40.5815185,-73.9673331,"(40.5815185, -73.9673331)",WEST AVENUE                     ,OCEAN PARKWAY                   ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3384630,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,11:40,MANHATTAN,10065,40.7685969,-73.9677576,"(40.7685969, -73.9677576)",MADISON AVENUE                  ,EAST 67 STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3383936,VAN,TAXI,,,
02/05/2016,11:40,BRONX,10463,40.8780878,-73.90537,"(40.8780878, -73.90537)",,,F/O 5550 BWAY                           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384615,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
02/05/2016,11:39,,,,,,BROADWAY                        ,VAN BUREN STREET                ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384178,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
02/05/2016,11:37,QUEENS,11414,40.6574995,-73.8394637,"(40.6574995, -73.8394637)",CROSS BAY BOULEVARD             ,160 AVENUE                      ,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Unspecified,,,,3384282,PASSENGER VEHICLE,VAN,,,
02/05/2016,11:35,BRONX,10457,40.8433752,-73.9049386,"(40.8433752, -73.9049386)",CLAY AVENUE                     ,EAST 173 STREET                 ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Pavement Slippery,,,,3384022,LIVERY VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,11:35,BROOKLYN,11211,40.7089041,-73.9592525,"(40.7089041, -73.9592525)",BROADWAY                        ,HAVEMEYER STREET                ,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3384200,PICK-UP TRUCK,PICK-UP TRUCK,,,
02/05/2016,11:34,BROOKLYN,11222,40.7189323,-73.9434276,"(40.7189323, -73.9434276)",HUMBOLDT STREET                 ,RICHARDSON STREET               ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384216,UNKNOWN,PASSENGER VEHICLE,,,
02/05/2016,11:30,,,,,,ROCKAWAY BOULEVARD              ,BROOKVILLE BOULEVARD            ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3384275,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/05/2016,11:30,MANHATTAN,10016,40.74478,-73.9758819,"(40.74478, -73.9758819)",EAST 34 STREET                  ,2 AVENUE                        ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3383914,PASSENGER VEHICLE,,,,
02/05/2016,11:30,,,,,,MERRICK BOULEVARD               ,107 AVENUE                      ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3384239,SPORT UTILITY / STATION WAGON,BUS,,,
02/05/2016,11:28,MANHATTAN,10018,40.7540925,-73.9920774,"(40.7540925, -73.9920774)",8 AVENUE                        ,WEST 37 STREET                  ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3383906,TAXI,UNKNOWN,,,
02/05/2016,11:25,,,,,,ROCKAWAY BOULEVARD              ,BROOKVILLE BOULEVARD            ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384273,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,11:19,BROOKLYN,11203,40.642134,-73.9293532,"(40.642134, -73.9293532)",UTICA AVENUE                    ,AVENUE D                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385128,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/05/2016,11:15,QUEENS,11101,40.7410282,-73.9343077,"(40.7410282, -73.9343077)",VANDAM STREET                   ,48 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3384307,SPORT UTILITY / STATION WAGON,TAXI,,,
02/05/2016,11:13,BROOKLYN,11236,40.6499829,-73.9118235,"(40.6499829, -73.9118235)",DITMAS AVENUE                   ,EAST 94 STREET                  ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3385123,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,11:10,BROOKLYN,11236,40.633857,-73.9114377,"(40.633857, -73.9114377)",EAST 80 STREET                  ,AVENUE J                        ,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,Unspecified,3384121,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
02/05/2016,11:10,BROOKLYN,11226,40.6426886,-73.9576354,"(40.6426886, -73.9576354)",CLARENDON ROAD                  ,FLATBUSH AVENUE                 ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3384677,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,11:08,QUEENS,11411,40.6931984,-73.7273471,"(40.6931984, -73.7273471)",116 AVENUE                      ,CROSS ISLAND PARKWAY            ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384276,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,11:05,QUEENS,11420,40.6687266,-73.8214416,"(40.6687266, -73.8214416)",LEFFERTS BOULEVARD              ,149 AVENUE                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384800,BUS,SPORT UTILITY / STATION WAGON,,,
02/05/2016,11:05,QUEENS,11411,40.6931984,-73.7273471,"(40.6931984, -73.7273471)",116 AVENUE                      ,CROSS ISLAND PARKWAY            ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384278,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,11:00,MANHATTAN,10010,40.7416232,-73.9937353,"(40.7416232, -73.9937353)",WEST 21 STREET                  ,6 AVENUE                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3383901,VAN,,,,
02/05/2016,11:00,QUEENS,11691,40.6042218,-73.7434662,"(40.6042218, -73.7434662)",READS LANE                      ,CEDARLAWN AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384222,SPORT UTILITY / STATION WAGON,VAN,,,
02/05/2016,10:58,STATEN ISLAND,10301,40.6328839,-74.097197,"(40.6328839, -74.097197)",SILVERLAKE ROAD                 ,BRIGHTON AVENUE                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3384385,PASSENGER VEHICLE,,,,
02/05/2016,10:54,BRONX,10459,40.8207839,-73.8899842,"(40.8207839, -73.8899842)",HOE AVENUE                      ,BRUCKNER BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383995,PASSENGER VEHICLE,VAN,,,
02/05/2016,10:50,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384027,BUS,PASSENGER VEHICLE,,,
02/05/2016,10:45,,,40.7098297,-73.8398215,"(40.7098297, -73.8398215)",,,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3385219,LARGE COM VEH(6 OR MORE TIRES),,,,
02/05/2016,10:45,QUEENS,11373,40.7334973,-73.8703694,"(40.7334973, -73.8703694)",QUEENS BOULEVARD                ,WOODHAVEN BOULEVARD             ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3384843,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,10:45,MANHATTAN,10016,40.7468376,-73.9866828,"(40.7468376, -73.9866828)",WEST 31 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3383907,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,10:40,MANHATTAN,10075,40.7736001,-73.957794,"(40.7736001, -73.957794)",EAST 78 STREET                  ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383935,SMALL COM VEH(4 TIRES) ,SMALL COM VEH(4 TIRES) ,,,
02/05/2016,10:40,MANHATTAN,10002,40.7192038,-73.9903644,"(40.7192038, -73.9903644)",ALLEN STREET                    ,DELANCEY STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383884,VAN,TAXI,,,
02/05/2016,10:40,BROOKLYN,11234,40.6114674,-73.9357498,"(40.6114674, -73.9357498)",EAST 34 STREET                  ,AVENUE R                        ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Unspecified,Unspecified,,3384653,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
02/05/2016,10:30,,,40.6069769,-73.7676609,"(40.6069769, -73.7676609)",,,PARKING LOT OF 29-11 BAYSWATER AVE      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3384221,PASSENGER VEHICLE,,,,
02/05/2016,10:30,,,,,,WHITE PLAINS ROAD               ,PELHAM PARKWAY NORTH            ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384053,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,10:30,BROOKLYN,11212,40.654358,-73.9191518,"(40.654358, -73.9191518)",LINDEN BOULEVARD                ,EAST 92 STREET                  ,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Other Vehicular,,,3385121,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
02/05/2016,10:26,QUEENS,11422,40.6655588,-73.7298428,"(40.6655588, -73.7298428)",SUNRISE HIGHWAY                 ,HOOKCREEK BOULEVARD             ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3384266,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,10:20,,,40.6031902,-74.0672272,"(40.6031902, -74.0672272)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3384399,VAN,VAN,,,
02/05/2016,10:20,BROOKLYN,11217,40.6862935,-73.9852599,"(40.6862935, -73.9852599)",BOND STREET                     ,PACIFIC STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384190,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,10:15,STATEN ISLAND,10305,40.6010023,-74.0764371,"(40.6010023, -74.0764371)",WEST FINGERBOARD ROAD           ,STEUBEN STREET                  ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3384393,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,10:14,BROOKLYN,11233,40.6845033,-73.9263842,"(40.6845033, -73.9263842)",HALSEY STREET                   ,PATCHEN AVENUE                  ,,0,0,0,0,0,0,0,0,Obstruction/Debris,Unspecified,,,,3384179,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,10:10,STATEN ISLAND,10301,40.6402052,-74.0992868,"(40.6402052, -74.0992868)",TYSEN STREET                    ,HENDERSON AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384381,PASSENGER VEHICLE,,,,
02/05/2016,10:05,,,,,,WEST 9 STREET                   ,HAMILTON AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384161,PASSENGER VEHICLE,OTHER,,,
02/05/2016,10:00,QUEENS,11377,40.7372519,-73.9179831,"(40.7372519, -73.9179831)",48 STREET                       ,50 AVENUE                       ,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,3384306,PASSENGER VEHICLE,,,,
02/05/2016,10:00,,,,,,,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3383883,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,10:00,QUEENS,11355,40.754356,-73.8349639,"(40.754356, -73.8349639)",SANFORD AVENUE                  ,FULLER PLACE                    ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384325,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/05/2016,7:00,STATEN ISLAND,10304,40.6195701,-74.0814977,"(40.6195701, -74.0814977)",WARREN STREET                   ,COURSEN COURT                   ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384376,PASSENGER VEHICLE,,,,
02/05/2016,7:00,STATEN ISLAND,10304,40.6287256,-74.0830291,"(40.6287256, -74.0830291)",SAINT PAULS AVENUE              ,OCCIDENT AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384375,PASSENGER VEHICLE,,,,
02/05/2016,7:00,QUEENS,11434,40.6858073,-73.7731481,"(40.6858073, -73.7731481)",MERRICK BOULEVARD               ,119 AVENUE                      ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3384347,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,7:00,MANHATTAN,10016,40.7420255,-73.9829127,"(40.7420255, -73.9829127)",EAST 27 STREET                  ,LEXINGTON AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384445,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,6:50,BROOKLYN,11212,40.6682722,-73.9026252,"(40.6682722, -73.9026252)",JUNIUS STREET                   ,SUTTER AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3384139,PASSENGER VEHICLE,,,,
02/05/2016,6:50,QUEENS,11434,40.6675224,-73.7806252,"(40.6675224, -73.7806252)",NORTH CONDUIT AVENUE            ,ROCKAWAY BOULEVARD              ,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3384357,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,6:40,QUEENS,11434,40.6850398,-73.7667903,"(40.6850398, -73.7667903)",120 AVENUE                      ,SUNBURY ROAD                    ,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,,,,3384346,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,6:40,QUEENS,11420,40.6790429,-73.8054244,"(40.6790429, -73.8054244)",116 AVENUE                      ,135 STREET                      ,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3384285,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/05/2016,17:18,QUEENS,11372,40.7477341,-73.8829986,"(40.7477341, -73.8829986)",83 STREET                       ,ROOSEVELT AVENUE                ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3384882,LIVERY VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,17:15,,,,,,HALLECK STREET                  ,FOOD CENTER DRIVE               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384001,OTHER,PASSENGER VEHICLE,,,
02/05/2016,17:15,QUEENS,11355,40.7483098,-73.8259851,"(40.7483098, -73.8259851)",MAIN STREET                     ,56 AVENUE                       ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3384834,PASSENGER VEHICLE,BUS,,,
02/05/2016,17:13,MANHATTAN,10032,40.8334381,-73.9453358,"(40.8334381, -73.9453358)",WEST 156 STREET                 ,BROADWAY                        ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,3383983,OTHER,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE
02/05/2016,17:10,,,,,,FLATBUSH AVENUE                 ,GLENWOOD ROAD                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384680,PASSENGER VEHICLE,VAN,,,
02/05/2016,17:10,STATEN ISLAND,10310,40.6379863,-74.1095415,"(40.6379863, -74.1095415)",HENDERSON AVENUE                ,DAVIS AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384901,SPORT UTILITY / STATION WAGON,VAN,,,
02/05/2016,17:10,MANHATTAN,10036,40.7633754,-73.9964587,"(40.7633754, -73.9964587)",11 AVENUE                       ,WEST 46 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3383925,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,17:10,BROOKLYN,11237,40.6987573,-73.9188491,"(40.6987573, -73.9188491)",GREENE AVENUE                   ,MYRTLE AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3387464,OTHER,OTHER,,,
02/05/2016,17:10,BRONX,10451,40.8154399,-73.9239995,"(40.8154399, -73.9239995)",MORRIS AVENUE                   ,EAST 144 STREET                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384522,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,17:07,BROOKLYN,11216,40.6743137,-73.9500807,"(40.6743137, -73.9500807)",NOSTRAND AVENUE                 ,PROSPECT PLACE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3384730,PASSENGER VEHICLE,,,,
02/05/2016,17:07,BROOKLYN,11208,40.690277,-73.87173,"(40.690277, -73.87173)",JAMAICA AVENUE                  ,AUTUMN AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384705,OTHER,UNKNOWN,,,
02/05/2016,17:06,,,40.785734,-73.8532847,"(40.785734, -73.8532847)",,,PARKING LOT 114 ST & 14 AVE             ,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3384835,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,17:05,STATEN ISLAND,10309,40.5503754,-74.2114264,"(40.5503754, -74.2114264)",ROSSVILLE AVENUE                ,GUNTON PLACE                    ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3384925,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,17:05,MANHATTAN,10016,40.7477648,-73.9829581,"(40.7477648, -73.9829581)",MADISON AVENUE                  ,EAST 34 STREET                  ,,0,0,0,0,0,0,0,0,Other Electronic Device,Unspecified,,,,3383909,PASSENGER VEHICLE,TAXI,,,
02/05/2016,17:00,STATEN ISLAND,10312,40.5540863,-74.1927507,"(40.5540863, -74.1927507)",ARDEN AVENUE                    ,NEDRA LANE                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3384924,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,17:00,QUEENS,11423,40.7263282,-73.7661877,"(40.7263282, -73.7661877)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384813,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,17:00,MANHATTAN,10033,40.8459475,-73.9378112,"(40.8459475, -73.9378112)",WEST 175 STREET                 ,WADSWORTH AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3383981,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,16:55,MANHATTAN,10012,40.7203211,-73.9940403,"(40.7203211, -73.9940403)",BOWERY                          ,DELANCY STREET                  ,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3384421,VAN,PASSENGER VEHICLE,,,
02/05/2016,16:55,QUEENS,11368,40.747819,-73.8606368,"(40.747819, -73.8606368)",43 AVENUE                       ,104 STREET                      ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3384845,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,16:55,,,,,,UNIVERSITY AVENUE               ,FEATHERBED LANE                 ,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3384579,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,16:54,BROOKLYN,11231,40.6762705,-74.0031942,"(40.6762705, -74.0031942)",WEST 9 STREET                   ,HENRY STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3384164,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/05/2016,16:50,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384612,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
